YearMonth,Region,BookingLocation,Team,Product,KRI_ID,KRI_Value
2025-10,APAC,Hong Kong,Front Office,Execution-only,KRI_08,16.877637130801688
2025-10,APAC,Hong Kong,Front Office,Lombard Lending,KRI_08,0.0
2025-10,APAC,Hong Kong,Front Office,Structured Products,KRI_08,0.0
2025-10,APAC,Hong Kong,Operations,Advisory,KRI_08,21.83406113537118
2025-10,APAC,Hong Kong,Operations,Discretionary,KRI_08,19.646365422396855
2025-10,APAC,Hong Kong,Operations,Execution-only,KRI_08,59.79073243647235
2025-10,APAC,Hong Kong,Operations,Lombard Lending,KRI_08,0.0
2025-10,APAC,Hong Kong,Operations,Structured Products,KRI_08,0.0
2025-10,APAC,Singapore,Client Onboarding,Advisory,KRI_08,56.497175141242934
2025-10,APAC,Singapore,Client Onboarding,Discretionary,KRI_08,0.0
2025-10,APAC,Singapore,Client Onboarding,Execution-only,KRI_08,115.83011583011583
2025-10,APAC,Singapore,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-10,APAC,Singapore,Client Onboarding,Structured Products,KRI_08,0.0
2025-10,APAC,Singapore,Compliance & Controls,Advisory,KRI_08,0.0
2025-10,APAC,Singapore,Compliance & Controls,Discretionary,KRI_08,89.28571428571428
2025-10,APAC,Singapore,Compliance & Controls,Execution-only,KRI_08,0.0
2025-10,APAC,Singapore,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-10,APAC,Singapore,Compliance & Controls,Structured Products,KRI_08,0.0
2025-10,APAC,Singapore,Front Office,Advisory,KRI_08,0.0
2025-10,APAC,Singapore,Front Office,Discretionary,KRI_08,10.224948875255624
2025-10,APAC,Singapore,Front Office,Execution-only,KRI_08,7.616146230007616
2025-10,APAC,Singapore,Front Office,Lombard Lending,KRI_08,0.0
2025-10,APAC,Singapore,Front Office,Structured Products,KRI_08,0.0
2025-10,APAC,Singapore,Operations,Advisory,KRI_08,0.0
2025-10,APAC,Singapore,Operations,Discretionary,KRI_08,0.0
2025-10,APAC,Singapore,Operations,Execution-only,KRI_08,26.490066225165563
2025-10,APAC,Singapore,Operations,Lombard Lending,KRI_08,0.0
2025-10,APAC,Singapore,Operations,Structured Products,KRI_08,0.0
2025-10,Americas,New York,Client Onboarding,Advisory,KRI_08,0.0
2025-10,Americas,New York,Client Onboarding,Discretionary,KRI_08,80.97165991902834
2025-10,Americas,New York,Client Onboarding,Execution-only,KRI_08,57.971014492753625
2025-10,Americas,New York,Client Onboarding,Lombard Lending,KRI_08,69.93006993006993
2025-10,Americas,New York,Client Onboarding,Structured Products,KRI_08,105.26315789473684
2025-10,Americas,New York,Compliance & Controls,Advisory,KRI_08,245.9016393442623
2025-10,Americas,New York,Compliance & Controls,Discretionary,KRI_08,0.0
2025-10,Americas,New York,Compliance & Controls,Execution-only,KRI_08,110.49723756906077
2025-10,Americas,New York,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-10,Americas,New York,Compliance & Controls,Structured Products,KRI_08,0.0
2025-10,Americas,New York,Front Office,Advisory,KRI_08,8.8261253309797
2025-10,Americas,New York,Front Office,Discretionary,KRI_08,0.0
2025-10,Americas,New York,Front Office,Execution-only,KRI_08,6.501950585175553
2025-10,Americas,New York,Front Office,Lombard Lending,KRI_08,0.0
2025-10,Americas,New York,Front Office,Structured Products,KRI_08,0.0
2025-10,Americas,New York,Operations,Advisory,KRI_08,34.36426116838488
2025-10,Americas,New York,Operations,Discretionary,KRI_08,27.855153203342617
2025-10,Americas,New York,Operations,Execution-only,KRI_08,0.0
2025-10,Americas,New York,Operations,Lombard Lending,KRI_08,0.0
2025-10,Americas,New York,Operations,Structured Products,KRI_08,0.0
2025-10,EMEA,Geneva,Client Onboarding,Advisory,KRI_08,0.0
2025-10,EMEA,Geneva,Client Onboarding,Discretionary,KRI_08,0.0
2025-10,EMEA,Geneva,Client Onboarding,Execution-only,KRI_08,0.0
2025-10,EMEA,Geneva,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-10,EMEA,Geneva,Client Onboarding,Structured Products,KRI_08,113.63636363636364
2025-10,EMEA,Geneva,Compliance & Controls,Advisory,KRI_08,86.95652173913044
2025-10,EMEA,Geneva,Compliance & Controls,Discretionary,KRI_08,0.0
2025-10,EMEA,Geneva,Compliance & Controls,Execution-only,KRI_08,0.0
2025-10,EMEA,Geneva,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-10,EMEA,Geneva,Compliance & Controls,Structured Products,KRI_08,0.0
2025-10,EMEA,Geneva,Front Office,Advisory,KRI_08,0.0
2025-10,EMEA,Geneva,Front Office,Discretionary,KRI_08,9.70873786407767
2025-10,EMEA,Geneva,Front Office,Execution-only,KRI_08,0.0
2025-10,EMEA,Geneva,Front Office,Lombard Lending,KRI_08,0.0
2025-10,EMEA,Geneva,Front Office,Structured Products,KRI_08,0.0
2025-10,EMEA,Geneva,Operations,Advisory,KRI_08,0.0
2025-10,EMEA,Geneva,Operations,Discretionary,KRI_08,16.75041876046901
2025-10,EMEA,Geneva,Operations,Execution-only,KRI_08,0.0
2025-10,EMEA,Geneva,Operations,Lombard Lending,KRI_08,0.0
2025-10,EMEA,Geneva,Operations,Structured Products,KRI_08,0.0
2025-10,EMEA,London,Client Onboarding,Advisory,KRI_08,0.0
2025-10,EMEA,London,Client Onboarding,Discretionary,KRI_08,0.0
2025-10,EMEA,London,Client Onboarding,Execution-only,KRI_08,71.94244604316548
2025-10,EMEA,London,Client Onboarding,Lombard Lending,KRI_08,58.13953488372093
2025-10,EMEA,London,Client Onboarding,Structured Products,KRI_08,0.0
2025-10,EMEA,London,Compliance & Controls,Advisory,KRI_08,0.0
2025-10,EMEA,London,Compliance & Controls,Discretionary,KRI_08,56.497175141242934
2025-10,EMEA,London,Compliance & Controls,Execution-only,KRI_08,45.662100456621005
2025-10,EMEA,London,Compliance & Controls,Lombard Lending,KRI_08,117.6470588235294
2025-10,EMEA,London,Compliance & Controls,Structured Products,KRI_08,0.0
2025-10,EMEA,London,Front Office,Advisory,KRI_08,0.0
2025-10,EMEA,London,Front Office,Discretionary,KRI_08,6.863417982155113
2025-10,EMEA,London,Front Office,Execution-only,KRI_08,5.549389567147614
2025-10,EMEA,London,Front Office,Lombard Lending,KRI_08,0.0
2025-10,EMEA,London,Front Office,Structured Products,KRI_08,20.0
2025-10,EMEA,London,Operations,Advisory,KRI_08,0.0
2025-10,EMEA,London,Operations,Discretionary,KRI_08,13.94700139470014
2025-10,EMEA,London,Operations,Execution-only,KRI_08,0.0
2025-10,EMEA,London,Operations,Lombard Lending,KRI_08,0.0
2025-10,EMEA,London,Operations,Structured Products,KRI_08,74.6268656716418
2025-10,EMEA,Zurich,Client Onboarding,Advisory,KRI_08,0.0
2025-10,EMEA,Zurich,Client Onboarding,Discretionary,KRI_08,25.906735751295336
2025-10,EMEA,Zurich,Client Onboarding,Execution-only,KRI_08,61.98347107438017
2025-10,EMEA,Zurich,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-10,EMEA,Zurich,Client Onboarding,Structured Products,KRI_08,0.0
2025-10,EMEA,Zurich,Compliance & Controls,Advisory,KRI_08,110.49723756906077
2025-10,EMEA,Zurich,Compliance & Controls,Discretionary,KRI_08,102.56410256410257
2025-10,EMEA,Zurich,Compliance & Controls,Execution-only,KRI_08,0.0
2025-10,EMEA,Zurich,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-10,EMEA,Zurich,Compliance & Controls,Structured Products,KRI_08,0.0
2025-10,EMEA,Zurich,Front Office,Advisory,KRI_08,6.46830530401035
2025-10,EMEA,Zurich,Front Office,Discretionary,KRI_08,0.0
2025-10,EMEA,Zurich,Front Office,Execution-only,KRI_08,4.520795660036166
2025-10,EMEA,Zurich,Front Office,Lombard Lending,KRI_08,10.2880658436214
2025-10,EMEA,Zurich,Front Office,Structured Products,KRI_08,0.0
2025-10,EMEA,Zurich,Operations,Advisory,KRI_08,21.598272138228943
2025-10,EMEA,Zurich,Operations,Discretionary,KRI_08,0.0
2025-10,EMEA,Zurich,Operations,Execution-only,KRI_08,16.62510390689942
2025-10,EMEA,Zurich,Operations,Lombard Lending,KRI_08,0.0
2025-10,EMEA,Zurich,Operations,Structured Products,KRI_08,0.0
2025-11,APAC,Hong Kong,Client Onboarding,Advisory,KRI_08,0.0
2025-11,APAC,Hong Kong,Client Onboarding,Discretionary,KRI_08,57.80346820809248
2025-11,APAC,Hong Kong,Client Onboarding,Execution-only,KRI_08,38.75968992248062
2025-11,APAC,Hong Kong,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-11,APAC,Hong Kong,Client Onboarding,Structured Products,KRI_08,0.0
2025-11,APAC,Hong Kong,Compliance & Controls,Advisory,KRI_08,117.6470588235294
2025-11,APAC,Hong Kong,Compliance & Controls,Discretionary,KRI_08,0.0
2025-11,APAC,Hong Kong,Compliance & Controls,Execution-only,KRI_08,84.7457627118644
2025-11,APAC,Hong Kong,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-11,APAC,Hong Kong,Compliance & Controls,Structured Products,KRI_08,232.5581395348837
2025-11,APAC,Hong Kong,Front Office,Advisory,KRI_08,12.135922330097086
2025-11,APAC,Hong Kong,Front Office,Discretionary,KRI_08,0.0
2025-11,APAC,Hong Kong,Front Office,Execution-only,KRI_08,17.094017094017094
2025-11,APAC,Hong Kong,Front Office,Lombard Lending,KRI_08,0.0
2025-11,APAC,Hong Kong,Front Office,Structured Products,KRI_08,0.0
2025-11,APAC,Hong Kong,Operations,Advisory,KRI_08,21.551724137931036
2025-11,APAC,Hong Kong,Operations,Discretionary,KRI_08,20.79002079002079
2025-11,APAC,Hong Kong,Operations,Execution-only,KRI_08,67.79661016949153
2025-11,APAC,Hong Kong,Operations,Lombard Lending,KRI_08,0.0
2025-11,APAC,Hong Kong,Operations,Structured Products,KRI_08,0.0
2025-11,APAC,Singapore,Client Onboarding,Advisory,KRI_08,50.76142131979695
2025-11,APAC,Singapore,Client Onboarding,Discretionary,KRI_08,47.61904761904762
2025-11,APAC,Singapore,Client Onboarding,Execution-only,KRI_08,111.52416356877323
2025-11,APAC,Singapore,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-11,APAC,Singapore,Client Onboarding,Structured Products,KRI_08,0.0
2025-11,APAC,Singapore,Compliance & Controls,Advisory,KRI_08,0.0
2025-11,APAC,Singapore,Compliance & Controls,Discretionary,KRI_08,97.08737864077669
2025-11,APAC,Singapore,Compliance & Controls,Execution-only,KRI_08,0.0
2025-11,APAC,Singapore,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-11,APAC,Singapore,Compliance & Controls,Structured Products,KRI_08,0.0
2025-11,APAC,Singapore,Front Office,Advisory,KRI_08,0.0
2025-11,APAC,Singapore,Front Office,Discretionary,KRI_08,10.162601626016261
2025-11,APAC,Singapore,Front Office,Execution-only,KRI_08,7.818608287724785
2025-11,APAC,Singapore,Front Office,Lombard Lending,KRI_08,0.0
2025-11,APAC,Singapore,Front Office,Structured Products,KRI_08,0.0
2025-11,APAC,Singapore,Operations,Advisory,KRI_08,0.0
2025-11,APAC,Singapore,Operations,Discretionary,KRI_08,0.0
2025-11,APAC,Singapore,Operations,Execution-only,KRI_08,31.89792663476874
2025-11,APAC,Singapore,Operations,Lombard Lending,KRI_08,0.0
2025-11,APAC,Singapore,Operations,Structured Products,KRI_08,0.0
2025-11,Americas,New York,Client Onboarding,Advisory,KRI_08,0.0
2025-11,Americas,New York,Client Onboarding,Discretionary,KRI_08,71.42857142857143
2025-11,Americas,New York,Client Onboarding,Execution-only,KRI_08,57.142857142857146
2025-11,Americas,New York,Client Onboarding,Lombard Lending,KRI_08,72.46376811594203
2025-11,Americas,New York,Client Onboarding,Structured Products,KRI_08,113.63636363636364
2025-11,Americas,New York,Compliance & Controls,Advisory,KRI_08,238.09523809523807
2025-11,Americas,New York,Compliance & Controls,Discretionary,KRI_08,0.0
2025-11,Americas,New York,Compliance & Controls,Execution-only,KRI_08,113.63636363636364
2025-11,Americas,New York,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-11,Americas,New York,Compliance & Controls,Structured Products,KRI_08,0.0
2025-11,Americas,New York,Front Office,Advisory,KRI_08,9.31098696461825
2025-11,Americas,New York,Front Office,Discretionary,KRI_08,0.0
2025-11,Americas,New York,Front Office,Execution-only,KRI_08,6.734006734006734
2025-11,Americas,New York,Front Office,Lombard Lending,KRI_08,0.0
2025-11,Americas,New York,Front Office,Structured Products,KRI_08,0.0
2025-11,Americas,New York,Operations,Advisory,KRI_08,35.02626970227671
2025-11,Americas,New York,Operations,Discretionary,KRI_08,32.57328990228013
2025-11,Americas,New York,Operations,Execution-only,KRI_08,0.0
2025-11,Americas,New York,Operations,Lombard Lending,KRI_08,0.0
2025-11,Americas,New York,Operations,Structured Products,KRI_08,0.0
2025-11,EMEA,Geneva,Client Onboarding,Advisory,KRI_08,0.0
2025-11,EMEA,Geneva,Client Onboarding,Discretionary,KRI_08,42.918454935622314
2025-11,EMEA,Geneva,Client Onboarding,Execution-only,KRI_08,0.0
2025-11,EMEA,Geneva,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-11,EMEA,Geneva,Client Onboarding,Structured Products,KRI_08,138.88888888888889
2025-11,EMEA,Geneva,Compliance & Controls,Advisory,KRI_08,96.15384615384616
2025-11,EMEA,Geneva,Compliance & Controls,Discretionary,KRI_08,0.0
2025-11,EMEA,Geneva,Compliance & Controls,Execution-only,KRI_08,0.0
2025-11,EMEA,Geneva,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-11,EMEA,Geneva,Compliance & Controls,Structured Products,KRI_08,0.0
2025-11,EMEA,Geneva,Front Office,Advisory,KRI_08,0.0
2025-11,EMEA,Geneva,Front Office,Discretionary,KRI_08,9.587727708533077
2025-11,EMEA,Geneva,Front Office,Execution-only,KRI_08,0.0
2025-11,EMEA,Geneva,Front Office,Lombard Lending,KRI_08,0.0
2025-11,EMEA,Geneva,Front Office,Structured Products,KRI_08,0.0
2025-11,EMEA,Geneva,Operations,Advisory,KRI_08,0.0
2025-11,EMEA,Geneva,Operations,Discretionary,KRI_08,16.52892561983471
2025-11,EMEA,Geneva,Operations,Execution-only,KRI_08,0.0
2025-11,EMEA,Geneva,Operations,Lombard Lending,KRI_08,0.0
2025-11,EMEA,Geneva,Operations,Structured Products,KRI_08,0.0
2025-11,EMEA,London,Client Onboarding,Advisory,KRI_08,0.0
2025-11,EMEA,London,Client Onboarding,Discretionary,KRI_08,0.0
2025-11,EMEA,London,Client Onboarding,Execution-only,KRI_08,77.51937984496124
2025-11,EMEA,London,Client Onboarding,Lombard Lending,KRI_08,63.291139240506325
2025-11,EMEA,London,Client Onboarding,Structured Products,KRI_08,0.0
2025-11,EMEA,London,Compliance & Controls,Advisory,KRI_08,0.0
2025-11,EMEA,London,Compliance & Controls,Discretionary,KRI_08,71.94244604316548
2025-11,EMEA,London,Compliance & Controls,Execution-only,KRI_08,57.142857142857146
2025-11,EMEA,London,Compliance & Controls,Lombard Lending,KRI_08,128.2051282051282
2025-11,EMEA,London,Compliance & Controls,Structured Products,KRI_08,0.0
2025-11,EMEA,London,Front Office,Advisory,KRI_08,0.0
2025-11,EMEA,London,Front Office,Discretionary,KRI_08,7.830853563038371
2025-11,EMEA,London,Front Office,Execution-only,KRI_08,5.714285714285714
2025-11,EMEA,London,Front Office,Lombard Lending,KRI_08,0.0
2025-11,EMEA,London,Front Office,Structured Products,KRI_08,20.491803278688526
2025-11,EMEA,London,Operations,Advisory,KRI_08,0.0
2025-11,EMEA,London,Operations,Discretionary,KRI_08,13.869625520110958
2025-11,EMEA,London,Operations,Execution-only,KRI_08,0.0
2025-11,EMEA,London,Operations,Lombard Lending,KRI_08,25.575447570332482
2025-11,EMEA,London,Operations,Structured Products,KRI_08,71.68458781362007
2025-11,EMEA,Zurich,Client Onboarding,Advisory,KRI_08,0.0
2025-11,EMEA,Zurich,Client Onboarding,Discretionary,KRI_08,29.325513196480937
2025-11,EMEA,Zurich,Client Onboarding,Execution-only,KRI_08,63.96588486140725
2025-11,EMEA,Zurich,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-11,EMEA,Zurich,Client Onboarding,Structured Products,KRI_08,0.0
2025-11,EMEA,Zurich,Compliance & Controls,Advisory,KRI_08,114.94252873563218
2025-11,EMEA,Zurich,Compliance & Controls,Discretionary,KRI_08,106.951871657754
2025-11,EMEA,Zurich,Compliance & Controls,Execution-only,KRI_08,0.0
2025-11,EMEA,Zurich,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-11,EMEA,Zurich,Compliance & Controls,Structured Products,KRI_08,0.0
2025-11,EMEA,Zurich,Front Office,Advisory,KRI_08,6.779661016949153
2025-11,EMEA,Zurich,Front Office,Discretionary,KRI_08,0.0
2025-11,EMEA,Zurich,Front Office,Execution-only,KRI_08,4.837929366231253
2025-11,EMEA,Zurich,Front Office,Lombard Lending,KRI_08,11.600928074245939
2025-11,EMEA,Zurich,Front Office,Structured Products,KRI_08,0.0
2025-11,EMEA,Zurich,Operations,Advisory,KRI_08,23.52941176470588
2025-11,EMEA,Zurich,Operations,Discretionary,KRI_08,0.0
2025-11,EMEA,Zurich,Operations,Execution-only,KRI_08,17.10863986313088
2025-11,EMEA,Zurich,Operations,Lombard Lending,KRI_08,0.0
2025-11,EMEA,Zurich,Operations,Structured Products,KRI_08,0.0
2025-12,APAC,Hong Kong,Client Onboarding,Advisory,KRI_08,0.0
2025-12,APAC,Hong Kong,Client Onboarding,Discretionary,KRI_08,48.78048780487805
2025-12,APAC,Hong Kong,Client Onboarding,Execution-only,KRI_08,42.918454935622314
2025-12,APAC,Hong Kong,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-12,APAC,Hong Kong,Client Onboarding,Structured Products,KRI_08,0.0
2025-12,APAC,Hong Kong,Compliance & Controls,Advisory,KRI_08,107.52688172043011
2025-12,APAC,Hong Kong,Compliance & Controls,Discretionary,KRI_08,0.0
2025-12,APAC,Hong Kong,Compliance & Controls,Execution-only,KRI_08,66.2251655629139
2025-12,APAC,Hong Kong,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-12,APAC,Hong Kong,Compliance & Controls,Structured Products,KRI_08,222.22222222222223
2025-12,APAC,Hong Kong,Front Office,Advisory,KRI_08,12.165450121654501
2025-12,APAC,Hong Kong,Front Office,Discretionary,KRI_08,0.0
2025-12,APAC,Hong Kong,Front Office,Execution-only,KRI_08,17.452006980802793
2025-12,APAC,Hong Kong,Front Office,Lombard Lending,KRI_08,0.0
2025-12,APAC,Hong Kong,Front Office,Structured Products,KRI_08,0.0
2025-12,APAC,Hong Kong,Operations,Advisory,KRI_08,21.09704641350211
2025-12,APAC,Hong Kong,Operations,Discretionary,KRI_08,19.801980198019802
2025-12,APAC,Hong Kong,Operations,Execution-only,KRI_08,59.43536404160475
2025-12,APAC,Hong Kong,Operations,Lombard Lending,KRI_08,0.0
2025-12,APAC,Hong Kong,Operations,Structured Products,KRI_08,0.0
2025-12,APAC,Singapore,Client Onboarding,Advisory,KRI_08,54.054054054054056
2025-12,APAC,Singapore,Client Onboarding,Discretionary,KRI_08,42.918454935622314
2025-12,APAC,Singapore,Client Onboarding,Execution-only,KRI_08,120.96774193548387
2025-12,APAC,Singapore,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-12,APAC,Singapore,Client Onboarding,Structured Products,KRI_08,0.0
2025-12,APAC,Singapore,Compliance & Controls,Advisory,KRI_08,0.0
2025-12,APAC,Singapore,Compliance & Controls,Discretionary,KRI_08,90.9090909090909
2025-12,APAC,Singapore,Compliance & Controls,Execution-only,KRI_08,75.18796992481202
2025-12,APAC,Singapore,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-12,APAC,Singapore,Compliance & Controls,Structured Products,KRI_08,0.0
2025-12,APAC,Singapore,Front Office,Advisory,KRI_08,0.0
2025-12,APAC,Singapore,Front Office,Discretionary,KRI_08,9.861932938856016
2025-12,APAC,Singapore,Front Office,Execution-only,KRI_08,7.911392405063291
2025-12,APAC,Singapore,Front Office,Lombard Lending,KRI_08,0.0
2025-12,APAC,Singapore,Front Office,Structured Products,KRI_08,0.0
2025-12,APAC,Singapore,Operations,Advisory,KRI_08,0.0
2025-12,APAC,Singapore,Operations,Discretionary,KRI_08,0.0
2025-12,APAC,Singapore,Operations,Execution-only,KRI_08,28.129395218002813
2025-12,APAC,Singapore,Operations,Lombard Lending,KRI_08,0.0
2025-12,APAC,Singapore,Operations,Structured Products,KRI_08,0.0
2025-12,Americas,New York,Client Onboarding,Advisory,KRI_08,0.0
2025-12,Americas,New York,Client Onboarding,Discretionary,KRI_08,72.99270072992701
2025-12,Americas,New York,Client Onboarding,Execution-only,KRI_08,87.20930232558139
2025-12,Americas,New York,Client Onboarding,Lombard Lending,KRI_08,71.94244604316548
2025-12,Americas,New York,Client Onboarding,Structured Products,KRI_08,84.03361344537815
2025-12,Americas,New York,Compliance & Controls,Advisory,KRI_08,243.90243902439025
2025-12,Americas,New York,Compliance & Controls,Discretionary,KRI_08,0.0
2025-12,Americas,New York,Compliance & Controls,Execution-only,KRI_08,108.10810810810811
2025-12,Americas,New York,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-12,Americas,New York,Compliance & Controls,Structured Products,KRI_08,0.0
2025-12,Americas,New York,Front Office,Advisory,KRI_08,8.8339222614841
2025-12,Americas,New York,Front Office,Discretionary,KRI_08,0.0
2025-12,Americas,New York,Front Office,Execution-only,KRI_08,6.361323155216286
2025-12,Americas,New York,Front Office,Lombard Lending,KRI_08,0.0
2025-12,Americas,New York,Front Office,Structured Products,KRI_08,0.0
2025-12,Americas,New York,Operations,Advisory,KRI_08,31.496062992125985
2025-12,Americas,New York,Operations,Discretionary,KRI_08,28.490028490028493
2025-12,Americas,New York,Operations,Execution-only,KRI_08,0.0
2025-12,Americas,New York,Operations,Lombard Lending,KRI_08,0.0
2025-12,Americas,New York,Operations,Structured Products,KRI_08,0.0
2025-12,EMEA,Geneva,Client Onboarding,Advisory,KRI_08,0.0
2025-12,EMEA,Geneva,Client Onboarding,Discretionary,KRI_08,42.19409282700422
2025-12,EMEA,Geneva,Client Onboarding,Execution-only,KRI_08,33.898305084745765
2025-12,EMEA,Geneva,Client Onboarding,Lombard Lending,KRI_08,0.0
2025-12,EMEA,Geneva,Client Onboarding,Structured Products,KRI_08,114.94252873563218
2025-12,EMEA,Geneva,Compliance & Controls,Advisory,KRI_08,101.01010101010102
2025-12,EMEA,Geneva,Compliance & Controls,Discretionary,KRI_08,0.0
2025-12,EMEA,Geneva,Compliance & Controls,Execution-only,KRI_08,0.0
2025-12,EMEA,Geneva,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-12,EMEA,Geneva,Compliance & Controls,Structured Products,KRI_08,0.0
2025-12,EMEA,Geneva,Front Office,Advisory,KRI_08,0.0
2025-12,EMEA,Geneva,Front Office,Discretionary,KRI_08,9.157509157509157
2025-12,EMEA,Geneva,Front Office,Execution-only,KRI_08,0.0
2025-12,EMEA,Geneva,Front Office,Lombard Lending,KRI_08,0.0
2025-12,EMEA,Geneva,Front Office,Structured Products,KRI_08,0.0
2025-12,EMEA,Geneva,Operations,Advisory,KRI_08,0.0
2025-12,EMEA,Geneva,Operations,Discretionary,KRI_08,16.611295681063122
2025-12,EMEA,Geneva,Operations,Execution-only,KRI_08,0.0
2025-12,EMEA,Geneva,Operations,Lombard Lending,KRI_08,0.0
2025-12,EMEA,Geneva,Operations,Structured Products,KRI_08,0.0
2025-12,EMEA,London,Client Onboarding,Advisory,KRI_08,0.0
2025-12,EMEA,London,Client Onboarding,Discretionary,KRI_08,0.0
2025-12,EMEA,London,Client Onboarding,Execution-only,KRI_08,83.56545961002786
2025-12,EMEA,London,Client Onboarding,Lombard Lending,KRI_08,62.5
2025-12,EMEA,London,Client Onboarding,Structured Products,KRI_08,0.0
2025-12,EMEA,London,Compliance & Controls,Advisory,KRI_08,0.0
2025-12,EMEA,London,Compliance & Controls,Discretionary,KRI_08,65.78947368421052
2025-12,EMEA,London,Compliance & Controls,Execution-only,KRI_08,51.282051282051285
2025-12,EMEA,London,Compliance & Controls,Lombard Lending,KRI_08,117.6470588235294
2025-12,EMEA,London,Compliance & Controls,Structured Products,KRI_08,0.0
2025-12,EMEA,London,Front Office,Advisory,KRI_08,0.0
2025-12,EMEA,London,Front Office,Discretionary,KRI_08,7.2727272727272725
2025-12,EMEA,London,Front Office,Execution-only,KRI_08,5.662514156285391
2025-12,EMEA,London,Front Office,Lombard Lending,KRI_08,0.0
2025-12,EMEA,London,Front Office,Structured Products,KRI_08,19.76284584980237
2025-12,EMEA,London,Operations,Advisory,KRI_08,0.0
2025-12,EMEA,London,Operations,Discretionary,KRI_08,13.157894736842104
2025-12,EMEA,London,Operations,Execution-only,KRI_08,0.0
2025-12,EMEA,London,Operations,Lombard Lending,KRI_08,23.201856148491878
2025-12,EMEA,London,Operations,Structured Products,KRI_08,73.80073800738008
2025-12,EMEA,Zurich,Client Onboarding,Advisory,KRI_08,0.0
2025-12,EMEA,Zurich,Client Onboarding,Discretionary,KRI_08,53.191489361702125
2025-12,EMEA,Zurich,Client Onboarding,Execution-only,KRI_08,108.93246187363835
2025-12,EMEA,Zurich,Client Onboarding,Lombard Lending,KRI_08,52.910052910052904
2025-12,EMEA,Zurich,Client Onboarding,Structured Products,KRI_08,0.0
2025-12,EMEA,Zurich,Compliance & Controls,Advisory,KRI_08,105.26315789473684
2025-12,EMEA,Zurich,Compliance & Controls,Discretionary,KRI_08,113.63636363636364
2025-12,EMEA,Zurich,Compliance & Controls,Execution-only,KRI_08,0.0
2025-12,EMEA,Zurich,Compliance & Controls,Lombard Lending,KRI_08,0.0
2025-12,EMEA,Zurich,Compliance & Controls,Structured Products,KRI_08,0.0
2025-12,EMEA,Zurich,Front Office,Advisory,KRI_08,6.297229219143577
2025-12,EMEA,Zurich,Front Office,Discretionary,KRI_08,0.0
2025-12,EMEA,Zurich,Front Office,Execution-only,KRI_08,4.601932811780948
2025-12,EMEA,Zurich,Front Office,Lombard Lending,KRI_08,10.729613733905579
2025-12,EMEA,Zurich,Front Office,Structured Products,KRI_08,0.0
2025-12,EMEA,Zurich,Operations,Advisory,KRI_08,23.31002331002331
2025-12,EMEA,Zurich,Operations,Discretionary,KRI_08,0.0
2025-12,EMEA,Zurich,Operations,Execution-only,KRI_08,16.611295681063122
2025-12,EMEA,Zurich,Operations,Lombard Lending,KRI_08,0.0
2025-12,EMEA,Zurich,Operations,Structured Products,KRI_08,0.0
2025-01,APAC,Hong Kong,Client Onboarding,Advisory,KRI_09,0.0
2025-01,APAC,Hong Kong,Client Onboarding,Discretionary,KRI_09,0.0
2025-01,APAC,Hong Kong,Client Onboarding,Execution-only,KRI_09,0.16469038208168643
2025-01,APAC,Hong Kong,Client Onboarding,Lombard Lending,KRI_09,0.0
2025-01,APAC,Hong Kong,Client Onboarding,Structured Products,KRI_09,0.5630630630630631
2025-01,APAC,Hong Kong,Compliance & Controls,Advisory,KRI_09,0.37965072133637057
2025-01,APAC,Hong Kong,Compliance & Controls,Discretionary,KRI_09,0.0
2025-01,APAC,Hong Kong,Compliance & Controls,Execution-only,KRI_09,0.5392289026691831
2025-01,APAC,Hong Kong,Compliance & Controls,Lombard Lending,KRI_09,0.0
2025-01,APAC,Hong Kong,Compliance & Controls,Structured Products,KRI_09,0.0
2025-01,APAC,Hong Kong,Front Office,Advisory,KRI_09,0.2842847395951785
2025-01,APAC,Hong Kong,Front Office,Discretionary,KRI_09,0.4615147941131224
2025-01,APAC,Hong Kong,Front Office,Execution-only,KRI_09,0.4922471080482402
2025-01,APAC,Hong Kong,Front Office,Lombard Lending,KRI_09,0.6638846737481032
2025-01,APAC,Hong Kong,Front Office,Structured Products,KRI_09,0.2900232018561485
